candle,shade_high,shade_low,interest,type
105,25,132,-0.6105144149236708,0
172,70,55,0.9576385759351213,1
70,107,133,-0.3999549346552413,0
423,44,11,2.3472881917596453,1
77,162,15,0.4125185633353396,1
94,110,62,0.4871373836891166,1
11,12,76,-0.0711548987410992,0
59,118,4,-0.3176863668729766,0
190,12,50,1.027844246247554,1
86,3,23,-0.4785729823798021,0
31,66,51,-0.1639344262295168,0
75,0,47,-0.4105090311986856,0
83,3,44,-0.494641384995873,0
94,66,15,0.5055778425015092,1
94,42,5,-0.4890916085068966,0
41,80,18,0.2478929102627631,1
43,42,12,-0.2534016416019398,0
89,139,8,0.5109890109890074,1
19,41,32,-0.082417582417591,0
421,123,25,2.26271095345588,1
17,92,50,0.0376081233546585,1
175,63,8,0.9367182926180248,1
20,31,24,0.1488016155603873,1
72,155,52,-0.3773183823138737,0
48,41,3,0.2341671101649893,1
32,129,41,0.1647096328568977,1
51,66,19,0.2702416278083888,1
21,49,66,0.1111522786217023,1
18,85,94,-0.1005663473244027,0
114,124,12,-0.5987072162763525,0
79,68,43,-0.4210862960396611,0
29,40,72,0.1229617749264804,1
94,5,0,-0.5025394279604427,0
76,8,27,0.4120291095890422,1
119,30,21,-0.6367722602739718,0
1,177,24,-0.0107706392374495,0
360,1,104,-1.9227661980933988,0
228,94,50,1.279410170226612,1
27,127,186,-0.1517944269760249,0
825,125,5,4.292246934109329,1
225,108,96,-1.215963417168993,0
287,102,33,1.4770665975641322,1
501,186,15,2.5898626817447337,1
17,51,45,0.0907898718853914,1
68,46,48,0.3568377142282628,1
63,12,99,0.3805136934862076,1
74,10,37,-0.3705001752365717,0
43,52,44,-0.1909643700688406,0
124,101,3,0.6502926316842519,1
155,69,28,-0.7653444049822298,0
29,65,36,-0.1159391067647845,0
42,1,0,-0.1917739086550511,0
300,29,0,1.494247148478351,1
133,141,114,0.6580900544284844,1
50,39,90,-0.2424542305789288,0
0,81,70,-0.0,0
447,188,24,2.173807559803976,1
536,24,87,2.5210481506007056,1
85,426,224,-0.4209630120139849,0
94,172,88,-0.3609936826105553,0
159,85,23,0.7616614627684868,1
30,70,163,0.1181306998062581,1
83,17,56,-0.3969191513490528,0
68,71,80,-0.322595948574417,0
61,66,81,0.3415073756106892,1
80,50,121,0.3780182393800544,1
6,18,116,-0.075603647876008,0
207,24,69,0.9740107703114091,1
180,159,19,0.84045319465082,1
401,58,1,1.827961890869318,1
668,63,43,-3.0450836486301824,0
149,2,178,-0.6958484178851734,0
55,53,90,-0.2604043369158688,0
219,219,10,1.033543173917124,1
57,144,153,-0.286573334586123,0
109,72,40,0.5109215337020743,1
186,11,152,-0.8812224617980746,0
244,36,111,-1.1633405845077078,0
58,42,36,0.2767439641187224,1
5,124,87,-0.0286286859433175,0
146,24,162,-0.6872852233677094,0
62,62,179,0.301854247520481,1
62,27,75,-0.3066455847827143,0
62,16,55,0.2970913795581964,1
111,101,52,0.548036599313761,1
256,0,41,-1.2152115897826974,0
158,248,44,0.7564513812419165,1
104,162,117,-0.483554363958433,0
18,149,46,0.0769156811845022,1
111,47,142,-0.5287953081434438,0
370,55,113,-1.768799536052569,0
128,114,477,-0.6346551215192449,0
255,125,4,1.184010959440286,1
5,57,94,-0.0391408581633214,0
15,44,154,-0.0881014145171406,0
136,53,11,-0.6760397785724734,0
17,130,29,0.0690029079796801,1
77,71,104,-0.4189462270195605,0
156,27,37,0.736955880907928,1
43,66,47,0.1863475872891342,1
163,0,3,-0.8336602589250646,0
28,136,12,0.1481335176772518,1
8,33,75,-0.044440055303184,0
78,101,37,0.3838393779833779,1
274,13,6,-1.436937158604394,0
339,45,0,1.649889516327022,1
92,31,135,-0.4321139209427969,0
109,70,24,0.5249215070643629,1
462,54,3,2.164626829853603,1
272,0,103,-1.3006959443244597,0
42,100,208,-0.1945146858587776,0
255,29,12,-1.237575521340858,0
305,155,6,-1.5441539220523026,0
2,156,504,-0.0050107731623114,0
117,35,54,0.5828725153190817,1
126,22,56,0.6188731557579956,1
64,25,34,-0.3119120705020179,0
240,7,222,-1.1919543084181754,0
248,0,77,-1.2415179693390286,0
66,119,64,0.3398427593203195,1
173,86,7,0.8499295916314651,1
35,108,26,-0.1860792597063039,0
88,100,8,0.4414346626536201,1
134,18,62,0.6429425837320508,1
7,51,46,0.019932230416586,1
55,232,74,-0.2491528802072906,0
320,2,169,-1.5885702867419411,0
89,15,0,0.4547751389590644,1
90,84,105,-0.4547751389590644,0
126,46,0,0.6355291031978254,1
46,71,113,-0.2421063250277484,0
51,74,148,0.2370744010088259,1
97,202,51,0.5517933283170322,1
29,11,236,0.1652644230769198,1
651,181,161,-3.2251602564102626,0
288,8,173,1.4634643822344486,1
33,65,185,0.1730720285059845,1
18,49,220,0.1879890255055443,1
319,121,7,1.6096780643871256,1
36,166,54,0.1796407185628652,1
0,111,127,0.0049897709695159,1
361,0,35,-1.791327778054992,0
9,106,71,-0.0558886292043467,0
322,38,17,1.5564007606846104,1
39,427,120,0.1947954647619951,1
151,5,49,0.7288774295914351,1
9,264,129,0.034696406443615,1
81,57,93,0.3949642063687832,1
380,4,31,1.8225001211768583,1
334,18,1,-1.614075905191214,0
45,32,235,-0.2216967188885519,0
230,319,100,1.113226893218112,1
330,35,9,1.6424146376602806,1
823,107,189,-3.923546078855125,0
0,290,148,-0.0599820053983961,0
73,19,240,-0.3701110333099819,0
130,140,7,0.6781013163143115,1
388,20,14,1.888269249584198,1
136,124,6,-0.6750807161725874,0
471,47,5,2.3141688717825417,1
313,198,98,1.4788832535431595,1
352,114,260,1.6227558871531895,1
69,38,191,-0.3124271391932893,0
232,60,66,-1.0805500982318108,0
217,72,94,-1.0545231002033404,0
314,6,2,1.492396779812637,1
388,15,107,-1.85961112941952,0
103,0,1,0.4964200477326983,1
104,31,218,-0.5059665871121553,0
78,84,47,-0.3694108616388405,0
9,35,78,0.0240708646254432,1
215,81,60,-1.0446755247448607,0
105,17,215,-0.5010946241790464,0
161,23,0,0.7425382188789058,1
150,74,116,0.7227174174897755,1
67,109,28,-0.3661768248614834,0
82,12,154,-0.3626867836936043,0
227,14,18,-1.0968743933216842,0
174,111,19,0.8466329311015954,1
88,315,44,0.4263565891472893,1
157,52,9,0.745371483529695,1
169,32,119,0.7919469490959443,1
326,88,228,1.5453264443400627,1
1078,34,381,4.866169176460076,1
49,521,296,-0.308324768756421,0
374,81,64,-1.7167189601075703,0
213,422,164,0.9844208624971742,1
398,31,223,-1.7972454278618102,0
139,66,66,0.6260281484189392,1
178,43,75,-0.8590751233778207,0
46,170,245,-0.207411504424769,0
298,18,96,1.3262236806125145,1
61,31,154,-0.2688907118767787,0
182,105,50,-0.9642187999817224,0
100,45,284,-0.4475821336286572,0
203,71,43,-0.8991888760139091,0
178,13,63,0.8348406845693574,1
256,33,30,1.2050953079178868,1
80,43,67,0.3242749486183953,1
331,241,76,-1.5117606759534112,0
233,73,30,1.0598761183757688,1
223,196,441,-1.0048176187198834,0
204,129,53,0.9002388388756231,1
477,407,20,2.13951815893563,1
469,173,184,1.9782350090320333,1
182,270,149,-0.8238974313785832,0
96,19,93,-0.4220346512661166,0
94,59,215,-0.3881329466874916,0
195,114,27,-0.8554281619491206,0
40,147,17,0.1398412125586503,1
309,102,3,1.3747386217021784,1
483,321,26,2.099394572934358,1
3,396,33,0.0261267145656347,1
152,347,23,0.6532272019380372,1
384,14,508,-1.617926976985629,0
134,58,289,-0.6639697476035451,0
154,140,234,-0.6816873976362245,0
922,94,93,-4.162766858314384,0
349,61,169,-1.553271636515845,0
73,224,396,-0.3873588738249367,0
148,115,82,-0.6971119647175925,0
64,49,65,0.3236862147753356,1
199,65,0,-0.9282178217821836,0
48,95,98,-0.1873828856964365,0
262,55,13,1.3064753670008002,1
974,0,96,-4.617796569908322,0
96,114,320,-0.5130248543108991,0
16,80,300,0.0700420252151303,1
164,0,98,0.8285785164971458,1
121,87,0,-0.5953857603572317,0
84,255,6,-0.4092837534314952,0
125,58,328,-0.591389765949998,0
147,52,168,0.7356620958862834,1
96,117,176,-0.4954459013111858,0
334,85,54,-1.6395916109239153,0
131,160,32,-0.6391573349695676,0
33,71,180,0.0874080929610841,1
256,37,18,1.3442223800344948,1
215,33,119,-1.0804504413107452,0
212,77,85,-1.046100199989752,0
125,96,16,0.638484115133096,1
245,1,74,1.245804942540417,1
368,21,46,1.8025665351775189,1
65,89,241,-0.2946022869126778,0
44,99,35,-0.1903044871794748,0
61,116,45,-0.3110888108379299,0
64,27,103,0.3210917118201877,1
239,6,12,1.2338338040731287,1
82,53,46,-0.4360537138893079,0
80,140,110,-0.4528940427014447,0
246,85,6,1.210055810737401,1
130,0,67,-0.6223144169506583,0
111,170,26,-0.556632374136484,0
502,60,21,-2.4389024938777624,0
138,19,162,0.7070193285859574,1
123,39,158,0.6116980941307304,1
25,80,76,0.1816622092143092,1
8,65,34,0.0403530895334256,1
73,123,24,-0.3783102143757872,0
73,79,173,-0.3797468354430293,0
168,126,33,0.8516428139488141,1
205,94,108,1.0027438263906276,1
50,274,41,0.2289582400079552,1
107,246,75,-0.5574635408889606,0
119,89,181,0.6118794149835765,1
218,52,86,-1.0645706894836309,0
81,88,87,0.400641025641022,1
47,81,6,0.2447919268621774,1
32,118,36,-0.1748513763301247,0
218,200,49,1.089001089001087,1
155,118,47,0.7565337001375667,1
27,14,203,-0.1326390253487943,0
70,98,12,0.3382684576919388,1
50,86,66,-0.2745367192862034,0
196,197,0,0.9832554517134042,1
115,139,45,0.561471442400773,1
220,45,97,-1.0890609874152943,0
31,64,129,0.0977756049865661,1
127,117,32,0.6267003497862476,1
16,194,103,-0.1311698406529444,0
30,37,137,-0.1459356910055049,0
199,640,153,0.9792571152918584,1
108,287,0,0.4944079105265615,1
14,62,161,-0.0768012288196615,0
149,16,99,-0.7157611567468933,0
22,189,33,-0.1112831430230301,0
30,140,49,0.164418008607754,1
103,12,78,0.5291259800856238,1
12,104,46,0.0240453977108785,1
234,61,88,1.1175043986875153,1
39,74,86,0.1803768927706812,1
60,8,120,-0.284805620164235,0
86,35,85,-0.4093873470747837,0
202,109,8,0.946924861512244,1
119,133,26,0.588346041607835,1
185,15,54,-0.8660453732467346,0
187,37,14,0.8893699120041418,1
290,36,328,-1.3552303421015497,0
101,113,12,-0.4531794113437968,0
64,196,7,-0.316273720529054,0
205,20,110,0.9947170529722626,1
183,44,166,0.8681292757725743,1
552,367,62,-2.61382401509789,0
63,61,259,-0.3778886681846956,0
1,73,76,0.0097252613663982,1
81,30,157,0.3488879197557821,1
96,160,200,-0.5378688762901618,0
73,34,101,0.3592233009708678,1
66,78,36,0.3241883195432393,1
143,139,93,-0.7209561136110807,0
183,82,16,0.9414377444117292,1
293,4,34,1.3948395696467628,1
29,35,232,-0.1428163381890783,0
264,12,81,-1.263348588863451,0
105,0,123,0.4996396829209715,1
187,211,8,0.8903913912960633,1
223,101,24,1.069292006217907,1
0,67,183,0.0141296156744488,1
236,4,80,-1.1727581009796495,0
257,9,47,1.2099811676082908,1
340,135,113,-1.5819209039547957,0
92,167,50,-0.4448909299655526,0
179,27,187,-0.8601220508384984,0
36,109,53,-0.1550988755331559,0
1145,1,46,-5.606796116504853,0
57,107,558,-0.2931344818719594,0
432,2,85,2.2190841234617835,1
230,128,190,1.2057797708021951,1
11,322,80,0.0498007968127467,1
217,289,215,1.0105989647522762,1
186,10,198,-0.9218634458959798,0
109,116,66,0.5394170337011843,1
205,46,163,-1.0095511456425896,0
321,0,42,-1.6047592861070823,0
70,104,76,0.344303797468342,1
408,14,49,-2.0810126582278485,0
109,109,108,-0.5946532912766997,0
6,127,109,0.0831600831600951,1
83,59,219,0.4089238573425149,1
23,57,203,0.093085794073545,1
144,68,35,-0.7705435176087292,0
74,22,185,0.4358655043586594,1
15,19,155,-0.0674553756745552,0
156,53,28,-0.8255880367620279,0
163,86,121,-0.9371727748691114,0
475,11,172,-2.51043813751916,0
155,23,133,0.833288532874576,1
129,122,83,0.678129004698846,1
16,125,134,0.1173333333333488,1
80,8,220,-0.4266666666666765,0
50,24,121,0.2724213450136119,1
10,71,97,-0.0213663800010834,0
92,22,86,0.4891275453240524,1
212,43,14,-1.1271199957467104,0
100,61,33,0.5401647234998421,1
79,11,53,-0.4385495774949106,0
101,104,0,-0.596261280618819,0
344,47,71,1.8250305055971128,1
88,50,55,0.4384111557151868,1
75,48,57,-0.3961546587787836,0
85,51,4,0.485513747427305,1
109,32,52,0.5928024341622091,1
339,7,16,-1.8151295771692304,0
232,83,65,1.1670275122775564,1
13,87,81,0.1107711783943443,1
26,62,83,0.1211738053843305,1
3,124,92,-0.0421474105684609,0
18,68,46,-0.0737890686765325,0
43,92,14,-0.2373542908381267,0
76,27,117,0.4159427157373869,1
77,17,85,-0.3948823250671296,0
128,93,39,0.6824863502729954,1
18,38,32,0.0629590766002081,1
21,98,165,-0.1154249737670625,0
114,153,98,-0.6303183107469295,0
9,160,79,-0.0528597103287893,0
45,64,0,0.2321654706627214,1
75,116,77,-0.3904601097509612,0
139,35,133,-0.7627926687148943,0
20,90,100,-0.1387850966157913,0
36,82,55,-0.2191575796450706,0
50,83,19,-0.3374939733219122,0
509,1,91,-2.730595570844983,0
262,93,176,-1.475464190981441,0
36,275,37,0.2963874286992478,1
401,80,126,-2.220109607426465,0
211,67,35,-1.2353445810694836,0
83,105,65,0.48406615570795,1
110,18,109,-0.622370771624503,0
229,69,116,-1.356915047839962,0
135,147,179,-0.7759684909764246,0
157,33,172,0.9041272823342864,1
182,14,9,1.039972112479674,1
112,16,94,-0.6797583081570906,0
39,55,53,0.2217941983307128,1
28,38,61,-0.1459172357438944,0
67,23,58,0.3378771991145299,1
37,39,56,0.2324770428920288,1
85,46,36,0.5088469989591857,1
218,9,71,-1.2663351451370346,0
35,87,44,0.1928922141688076,1
121,32,72,0.6677117807582817,1
68,37,26,-0.4238518260465724,0
34,69,50,-0.151603498542272,0
56,3,38,-0.3270263957019494,0
289,8,10,-1.6932270916334744,0
150,52,294,-0.8999344418618449,0
94,75,9,0.5799701046337873,1
82,8,175,0.4997322862752185,1
227,167,10,1.3035053725559322,1
72,68,30,0.4442625825685411,1
67,38,113,-0.385806979598982,0
65,17,31,0.3974516336431009,1
119,9,2,-0.6955403588754336,0
62,12,125,-0.3472630959387857,0
19,42,269,0.1003068208638211,1
219,29,60,1.3216885007278163,1
101,13,132,-0.570596797671044,0
79,14,36,-0.4684663582596613,0
56,24,107,0.3576034705123589,1
254,18,5,-1.4655879939031422,0
55,158,4,-0.3272251308900564,0
76,16,264,0.4516014023411969,1
115,24,150,-0.6536336086517309,0
168,8,115,0.9948481080120786,1
186,67,119,1.1183979388687249,1
360,43,65,2.0588403968572493,1
2,59,132,0.011468547508457,1
2,57,41,-0.011468547508457,0
43,172,6,0.2517018477203834,1
46,112,5,-0.2745838338767896,0
12,53,18,0.0916957991861977,1
39,29,45,-0.2177775230672409,0
7,40,34,-0.0114869909827177,0
46,45,0,0.2578205568924119,1
56,15,36,-0.3323020511057564,0
614,0,74,-3.529547022303973,0
263,35,29,1.519863857754828,1
155,7,43,0.8783154955793435,1
63,44,13,-0.3664495114006456,0
106,0,91,-0.6305096619767738,0
39,0,186,0.2636821750849663,1
205,49,23,1.1640701916951317,1
5,86,48,-0.0810795158394483,0
173,5,39,-1.0027241639135127,0
94,40,11,-0.5327868852458977,0
5,25,55,-0.0294308081699909,0
61,37,75,-0.3650494583137202,0
6,101,24,-0.0472757357286468,0
78,51,2,0.4707543839002142,1
80,29,59,-0.4766388136989548,0
64,17,91,-0.4020575888369961,0
103,40,4,0.6136055224497028,1
13,31,30,-0.0885007965071764,0
330,0,46,1.9171734723428813,1
27,69,143,0.0925872345350455,1
48,49,36,0.2769923250043291,1
20,107,120,0.092245603920432,1
67,160,2,0.3847920974040875,1
161,8,11,-0.9131633356305996,0
135,50,0,-0.7592882397264162,0
163,3,59,0.9487446488487734,1
337,248,0,1.9122737331895792,1
28,22,72,-0.1305112636894847,0
7,57,89,0.0284010224368103,1
11,170,57,0.0624432334241618,1
166,14,41,-0.9366485013623986,0
2,9,119,-0.0630336370408457,0
8,21,43,0.0458505272810612,1
36,269,20,0.2059025394646454,1
47,74,278,0.2680965147453094,1
10,107,90,-0.079858536307114,0
24,146,15,-0.1655534623508572,0
272,44,31,-1.6010978956999082,0
3,175,90,0.0174307129161519,1
187,60,116,-1.092324676079258,0
83,70,9,0.4793919906460075,1
48,156,35,-0.280619701841573,0
396,10,53,-2.356803658322093,0
186,76,29,1.092701466832949,1
115,35,119,-0.6888770116990202,0
237,83,66,1.4264662540524569,1
76,3,34,0.4693458492226341,1
109,62,21,-0.6394837195658454,0
73,27,15,-0.4369390647142097,0
85,29,7,0.5015636985897203,1
36,39,60,0.2119766825649094,1
188,10,34,-1.112877583465817,0
20,123,27,-0.1369536739311598,0
12,122,61,-0.0477013893029578,0
81,0,73,-0.4951381017717438,0
181,86,5,-1.0491606714628148,0
379,0,15,-2.314450166616183,0
149,25,88,0.9156833824975336,1
65,5,62,-0.3564405113077669,0
53,61,119,0.3258129956353315,1
109,2,1,0.6716736887097738,1
21,18,52,0.1280643980973224,1
37,2,26,0.2008398758444372,1
28,31,20,0.1761846901579531,1
187,77,55,-1.1421628189550432,0
100,133,44,0.6107989249938868,1
186,30,15,1.1054062216852856,1
38,34,17,-0.2295379039565261,0
139,4,3,0.8523921003661741,1
101,85,14,-0.6002761270184322,0
80,20,13,-0.4287698532520068,0
2,5,112,-0.0,0
74,110,39,-0.4609412906356169,0
88,37,94,0.5574406204556368,1
38,8,75,0.2538377855675122,1
18,11,78,0.1327860936745537,1
17,94,37,0.1025022610792802,1
180,12,71,-1.0973771480253165,0
354,3,43,2.106708044879454,1
143,0,47,0.8462039173915628,1
103,34,96,-0.6095035209183948,0
183,11,35,1.0778019906943823,1
140,69,21,-0.7892102008363366,0
10,99,53,-0.0237459186702437,0
7,34,100,0.041547958214636,1
161,9,40,0.9873060648801016,1
64,84,25,0.3922027746883003,1
94,52,44,0.5530329491209756,1
164,18,65,-0.9547095121667296,0
84,72,93,-0.4819560362054744,0
93,118,44,-0.5492558469170916,0
70,36,266,-0.41570164499079,0
221,3,67,-1.3417615838750123,0
37,2,84,0.2291641539018201,1
138,57,15,0.7897570898647928,1
90,10,5,-0.526504726576519,0
172,71,1,1.0121457489878622,1
285,0,30,1.68578787169281,1
124,7,33,-0.7258253336455311,0
16,96,37,0.0942507068803024,1
50,47,14,0.2878120411160125,1
4,97,40,0.0469676510303429,1
7,2,91,-0.0469676510303429,0
156,8,78,0.9368090306062982,1
614,168,0,3.4602853611953748,1
147,107,132,0.8189871302022453,1
229,2,8,-1.2869797760320836,0
147,41,0,0.8228379513014374,1
175,19,76,-0.979568989644548,0
10,161,34,-0.0565291124929387,0
93,12,37,-0.5260180995475139,0
169,29,0,0.9071444669821886,1
111,5,25,-0.6254225828262321,0
152,228,16,0.8544606217325423,1
96,60,16,-0.5340378885828301,0
72,1,36,0.4052684903748655,1
2,58,95,0.0056284122249081,1
93,89,64,0.520716685330342,1
306,45,46,1.679053124139827,1
71,103,131,-0.4183870079823748,0
64,47,64,0.3031305114638485,1
106,166,69,0.5753739930955106,1
179,58,67,0.96597384273079,1
231,56,27,-1.2861561838606264,0
44,95,17,-0.2528862012094492,0
134,199,0,0.6896551724137936,1
61,37,147,-0.2900930487137287,0
37,72,55,-0.2195751221386643,0
19,58,77,-0.1100291577267995,0
84,38,10,-0.4681390097483131,0
56,128,60,0.3638769434336808,1
87,18,43,-0.4631161098246679,0
16,5,26,-0.0941619585687334,0
70,57,58,-0.388091145977711,0
36,49,164,-0.1948015806756871,0
178,52,53,0.999282283442838,1
79,56,149,-0.4361508308949311,0
42,31,106,0.2268326417704003,1
281,101,88,1.5308346044890015,1
153,19,42,-0.8716495968620706,0
43,97,57,0.2138744173293076,1
33,33,71,-0.1974225390732016,0
34,33,70,-0.1923182592450132,0
9,56,41,-0.0330323717243032,0
39,13,26,-0.2147813635862974,0
96,46,9,0.505189171379925,1
20,156,21,-0.1098237329086657,0
106,28,53,0.606491093869522,1
111,51,0,0.6190269331016367,1
48,22,165,-0.2606429192006914,0
0,192,68,0.0163300854607797,1
83,63,92,-0.4191388601600465,0
3,62,168,-0.0109325461900056,0
132,22,57,-0.7161600699759418,0
7,4,71,0.0385292822545153,1
