open,high,low,close,volume,type,interest
17267,17305,16894,17154,527807,0,0.6371640407785009
17154,17815,17066,17655,1390225,1,2.8377230246389047
17652,17883,17493,17775,1504798,1,0.6751054852320664
17758,17936,17312,17518,1582539,0,1.4458509142053373
17516,17721,17297,17438,570023,0,0.4566731362027667
17436,17503,17002,17078,559791,0,2.0644569331345366
17074,17243,16832,16961,824990,0,0.6850919311394819
16970,17220,16900,17194,941640,1,1.355123880423406
17189,17500,17100,17477,1522863,1,1.6192710419408485
17468,17799,17450,17529,1615883,1,0.2966512636202907
17531,17576,17210,17517,1118609,0,0.06845798391236713
17520,17810,17332,17486,1325640,0,0.1769709425129946
17478,17755,17370,17563,949933,1,0.43842168194500175
17566,17780,17471,17670,987070,1,0.605546123372946
17674,17738,17450,17633,783860,0,0.20939445387662659
17635,17695,17285,17355,892666,0,1.5765893495151033
17358,17546,17302,17424,596687,1,0.3960055096418671
17422,17505,17299,17428,497325,1,0.022951572182705604
17431,17725,17431,17600,700620,1,0.9772727272727337
17606,17719,17342,17390,564620,0,1.193181818181813
17391,17502,17221,17429,611383,1,0.22376498938551492
17419,17649,17415,17561,581491,1,0.7516656226866303
17556,17890,17526,17742,574795,1,1.0201781084432469
17746,18041,17705,18020,878273,1,1.5427302996670278
18019,18041,17719,17759,749433,0,1.4483906770255288
17760,17905,17739,17743,291375,0,0.09009516301593123
17743,17749,17562,17584,410156,0,0.8961280504987741
17585,17779,17583,17770,348801,1,1.0467079347214536
17769,17968,17681,17847,378459,1,0.43144506079451617
17840,18300,17740,18181,868587,1,1.837082668720086
18180,18534,17911,18517,1159808,1,1.8145487930010233
18510,18687,18270,18451,1066153,0,0.35642922719662806
18453,18600,18312,18401,834256,0,0.270988022329405
18397,18647,18396,18548,849417,1,0.7925382790597268
18559,18772,18366,18665,1316843,1,0.626841682293076
18656,18843,18530,18744,1285481,1,0.421468203158355
18743,18799,18609,18707,564510,0,0.19739650021340083
18708,18900,18660,18690,832124,0,0.09087507350190549
18686,18768,18500,18674,836062,0,0.08560727661851786
